anio,carrera,sexo,via_ingreso,matriculas
2022,TAI,F,CUPO P.D.T.,5
2022,TAI,F,CUPO P.S.U.,5
2022,TAI,M,CAMBIO DE CARRERA,14
2022,TAI,M,CUPO ACADEMIA EMTP-FACTEC,11
2022,TAI,M,CUPO PACE,4
2022,TAI,M,CUPO P.D.T.,41
2022,TAI,M,CUPO P.S.U.,52
2022,TAI,M,CUPO RANKING 850,1
2022,TAI,M,OTROS,1
2022,TAP,F,CAMBIO DE CARRERA,2
2022,TAP,F,CUPO ACADEMIA EMTP-FACTEC,5
2022,TAP,F,CUPO P.D.T.,17
2022,TAP,F,CUPO P.D.T. - REPOSTULACIÓN,1
2022,TAP,F,CUPO P.S.U.,25
2022,TAP,F,CUPO RANKING 850,1
2022,TAP,F,CUPO RANKING TÉCNICO PROFESIONAL,1
2022,TAP,F,INGRESO ESPECIAL PARA ESTABLECIMIENTOS DE ADMINISTRACIÓN DELEGADA USACH,1
2022,TAP,F,INGRESO ESPECIAL VESPERTINO,13
2022,TAP,M,CAMBIO DE CARRERA,3
2022,TAP,M,CUPO ACADEMIA EMTP-FACTEC,4
2022,TAP,M,CUPO P.D.T.,19
2022,TAP,M,CUPO P.S.U.,16
2022,TAP,M,INGRESO ESPECIAL VESPERTINO,3
2022,TCI,F,CAMBIO DE CARRERA,3
2022,TCI,F,CUPO P.D.T.,4
2022,TCI,F,CUPO P.S.U.,7
2022,TCI,F,CUPO RANKING 850,1
2022,TCI,M,CAMBIO DE CARRERA,5
2022,TCI,M,CUPO ACADEMIA EMTP-FACTEC,4
2022,TCI,M,CUPO P.D.T.,7
2022,TCI,M,CUPO P.S.U.,22
2022,TCO,F,CAMBIO DE CARRERA,1
2022,TCO,F,CUPO ACADEMIA EMTP-FACTEC,2
2022,TCO,F,CUPO P.D.T.,5
2022,TCO,F,CUPO P.S.U.,3
2022,TCO,M,CAMBIO DE CARRERA,6
2022,TCO,M,CONTINUIDAD BACHILLER,3
2022,TCO,M,CUPO ACADEMIA EMTP-FACTEC,25
2022,TCO,M,CUPO HIJO DE FUNCIONARIO,1
2022,TCO,M,CUPO PACE,3
2022,TCO,M,CUPO P.D.T.,26
2022,TCO,M,CUPO P.D.T. - REPOSTULACIÓN,1
2022,TCO,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2022,TCO,M,CUPO P.S.U.,44
2022,TDI,F,CAMBIO DE PLAN DE ESTUDIOS,1
2022,TDI,F,CUPO ACADEMIA EMTP-FACTEC,1
2022,TDI,F,CUPO P.D.T.,2
2022,TDI,F,CUPO P.S.U.,15
2022,TDI,F,INGRESO ESPECIAL PARA ESTABLECIMIENTOS DE ADMINISTRACIÓN DELEGADA USACH,1
2022,TDI,M,CAMBIO DE CARRERA,1
2022,TDI,M,CUPO ACADEMIA EMTP-FACTEC,4
2022,TDI,M,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2022,TDI,M,CUPO P.D.T.,4
2022,TDI,M,CUPO P.S.U.,36
2022,TDU,F,INGRESO ESPECIAL VESPERTINO,2
2022,TDU,M,INGRESO ESPECIAL VESPERTINO,17
2022,TEA,F,CAMBIO DE CARRERA,5
2022,TEA,F,CONTINUIDAD BACHILLER,1
2022,TEA,F,CUPO 30% SUPERIOR DE SU ESTABLECIMIENTO,1
2022,TEA,F,CUPO ACADEMIA EMTP-FACTEC,1
2022,TEA,F,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2022,TEA,F,CUPO PACE,1
2022,TEA,F,CUPO P.D.T.,10
2022,TEA,F,CUPO P.D.T. - REPOSTULACIÓN,1
2022,TEA,F,CUPO P.S.U.,20
2022,TEA,F,CUPO RANKING 850,1
2022,TEA,M,CUPO ACADEMIA EMTP-FACTEC,1
2022,TEA,M,CUPO OFICIO DEMRE,1
2022,TEA,M,CUPO P.D.T.,8
2022,TEA,M,CUPO P.D.T. - REPOSTULACIÓN,1
2022,TEA,M,CUPO P.S.U.,17
2022,TEC,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2022,TEC,F,CONTINUIDAD BACHILLER,1
2022,TEC,F,CUPO ACADEMIA EMTP-FACTEC,2
2022,TEC,F,CUPO P.D.T.,3
2022,TEC,F,CUPO P.S.U.,5
2022,TEC,F,INGRESO ESPECIAL VESPERTINO,6
2022,TEC,M,CAMBIO DE CARRERA,6
2022,TEC,M,CAMBIO DE PLAN DE ESTUDIOS,2
2022,TEC,M,CONTINUIDAD BACHILLER,1
2022,TEC,M,CUPO 30% SUPERIOR DE SU ESTABLECIMIENTO,1
2022,TEC,M,CUPO ACADEMIA EMTP-FACTEC,7
2022,TEC,M,CUPO P.D.T.,25
2022,TEC,M,CUPO P.D.T. - REPOSTULACIÓN,2
2022,TEC,M,CUPO P.S.U.,40
2022,TEC,M,INGRESO ESPECIAL VESPERTINO,33
2022,TEO,F,ALUMNO VISITANTE POR RESOLUCIÓN,3
2022,TEO,F,CAMBIO DE CARRERA,7
2022,TEO,F,CONTINUIDAD BACHILLER,20
2022,TEO,F,CUPO BEA,4
2022,TEO,F,CUPO DEPORTISTA DESTACADO,1
2022,TEO,F,CUPO HIJO DE FUNCIONARIO,1
2022,TEO,F,CUPO PACE,8
2022,TEO,F,CUPO P.D.T.,77
2022,TEO,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,5
2022,TEO,F,CUPO P.S.U.,97
2022,TEO,F,CUPO PUEBLOS INDIGENAS,3
2022,TEO,F,OTROS,6
2022,TEO,F,TRASLADO DESDE OTRA INSTITUCIÓN,10
2022,TEO,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2022,TEO,M,CAMBIO DE CARRERA POR VOCACIÓN,1
2022,TEO,M,CONTINUIDAD BACHILLER,3
2022,TEO,M,CUPO BEA,1
2022,TEO,M,CUPO PACE,1
2022,TEO,M,CUPO P.D.T.,7
2022,TEO,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,3
2022,TEO,M,CUPO P.S.U.,12
2022,TEO,M,TRASLADO DESDE OTRA INSTITUCIÓN,3
2022,TMI,F,CAMBIO DE CARRERA,3
2022,TMI,F,CONTINUIDAD BACHILLER,1
2022,TMI,F,CUPO PACE,1
2022,TMI,F,CUPO P.D.T.,1
2022,TMI,F,CUPO P.S.U.,3
2022,TMI,M,CAMBIO DE CARRERA,9
2022,TMI,M,CONTINUIDAD BACHILLER,1
2022,TMI,M,CUPO ACADEMIA EMTP-FACTEC,16
2022,TMI,M,CUPO P.D.T.,21
2022,TMI,M,CUPO P.D.T. - REPOSTULACIÓN,1
2022,TMI,M,CUPO P.S.U.,46
2022,TMI,M,CUPO RANKING 850,1
2022,TQF,F,CAMBIO DE PLAN DE ESTUDIOS,1
2022,TQF,F,CUPO 30% SUPERIOR DE SU ESTABLECIMIENTO,2
2022,TQF,F,CUPO HIJO DE FUNCIONARIO,2
2022,TQF,F,CUPO PACE,1
2022,TQF,F,CUPO PARA MUJERES EN CIENCIA Y TECNOLOGÍA,1
2022,TQF,F,CUPO P.D.T.,18
2022,TQF,F,CUPO P.D.T. - REPOSTULACIÓN,1
2022,TQF,F,CUPO P.S.U.,33
2022,TQF,F,CUPO TÉCNICO-PROFESIONALES EN CIENCIAS,2
2022,TQF,F,OTROS,5
2022,TQF,F,P.A.A. (REINSC/REPOST),1
2022,TQF,M,CAMBIO DE CARRERA,1
2022,TQF,M,CAMBIO DE PLAN DE ESTUDIOS,3
2022,TQF,M,CUPO P.D.T.,13
2022,TQF,M,CUPO P.S.U.,21
2022,TQF,M,CUPO TÉCNICO-PROFESIONALES EN CIENCIAS,3
2022,TQF,M,INGRESO ESPECIAL VESPERTINO,1
2022,TQF,M,OTROS,2
2022,TRD,F,INGRESO ESPECIAL VESPERTINO,74
2022,TRD,M,INGRESO ESPECIAL VESPERTINO,69
2022,TUI,F,INGRESO ESPECIAL VESPERTINO,12
2022,TUI,M,CAMBIO DE PLAN DE ESTUDIOS,1
2022,TUI,M,INGRESO ESPECIAL VESPERTINO,51
2023,ADMIND,F,PROSECUCION ESTUDIOS,5
2023,ADMIND,M,PROSECUCION ESTUDIOS,5
2023,ADMPUB,F,ALUMNO VISITANTE POR RESOLUCIÓN,3
2023,ADMPUB,F,CAMBIO DE CARRERA,8
2023,ADMPUB,F,CONTINUIDAD BACHILLER,4
2023,ADMPUB,F,CUPO BEA,3
2023,ADMPUB,F,CUPO PACE,12
2023,ADMPUB,F,CUPO PAES,44
2023,ADMPUB,F,CUPO P.D.T.,74
2023,ADMPUB,F,CUPO P.D.T. - REPOSTULACIÓN,1
2023,ADMPUB,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2023,ADMPUB,F,CUPO P.S.U.,177
2023,ADMPUB,F,INGRESO ESPECIAL VESPERTINO,16
2023,ADMPUB,F,PROSECUCION ESTUDIOS,36
2023,ADMPUB,F,TRASLADO DESDE OTRA INSTITUCIÓN,3
2023,ADMPUB,M,ALUMNO VISITANTE POR RESOLUCIÓN,5
2023,ADMPUB,M,CAMBIO DE CARRERA,2
2023,ADMPUB,M,CONTINUIDAD BACHILLER,5
2023,ADMPUB,M,CUPO BEA,1
2023,ADMPUB,M,CUPO DEPORTISTA DESTACADO,1
2023,ADMPUB,M,CUPO PACE,10
2023,ADMPUB,M,CUPO PAES,56
2023,ADMPUB,M,CUPO P.D.T.,62
2023,ADMPUB,M,CUPO P.D.T. - REPOSTULACIÓN,1
2023,ADMPUB,M,CUPO P.S.U.,114
2023,ADMPUB,M,INGRESO ESPECIAL VESPERTINO,12
2023,ADMPUB,M,PROSECUCION ESTUDIOS,25
2023,ADMPUB,M,TRASLADO DESDE OTRA INSTITUCIÓN,3
2023,AGPP,F,CUPO ACADEMIA EMTP-FACTEC,11
2023,AGPP,F,CUPO PAES,6
2023,AGPP,F,CUPO PAES - REPOSTULACIÓN,1
2023,AGPP,M,CAMBIO DE CARRERA,3
2023,AGPP,M,CUPO ACADEMIA EMTP-FACTEC,4
2023,AGPP,M,CUPO PAES,14
2023,ARQ,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2023,ARQ,F,CAMBIO DE CARRERA,8
2023,ARQ,F,CAMBIO DE PLAN DE ESTUDIOS,8
2023,ARQ,F,CONTINUIDAD BACHILLER,9
2023,ARQ,F,CUPO BEA,12
2023,ARQ,F,CUPO DEPORTISTA DESTACADO,1
2023,ARQ,F,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,1
2023,ARQ,F,CUPO HIJO DE FUNCIONARIO,1
2023,ARQ,F,CUPO PACE,18
2023,ARQ,F,CUPO PAES,61
2023,ARQ,F,CUPO P.D.T.,95
2023,ARQ,F,CUPO P.S.U.,109
2023,ARQ,F,INGRESO ESPECIAL VESPERTINO,1
2023,ARQ,F,PROSECUCION ESTUDIOS,1
2023,ARQ,F,TRASLADO DESDE OTRA INSTITUCIÓN,2
2023,ARQ,M,ALUMNO VISITANTE POR RESOLUCIÓN,3
2023,ARQ,M,CAMBIO DE CARRERA,6
2023,ARQ,M,CAMBIO DE PLAN DE ESTUDIOS,11
2023,ARQ,M,CONTINUIDAD BACHILLER,5
2023,ARQ,M,CUPO BEA,4
2023,ARQ,M,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),1
2023,ARQ,M,CUPO DEPORTISTA DESTACADO,3
2023,ARQ,M,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,1
2023,ARQ,M,CUPO PACE,6
2023,ARQ,M,CUPO PAES,24
2023,ARQ,M,CUPO P.D.T.,59
2023,ARQ,M,CUPO P.S.U.,85
2023,ARQ,M,INGRESO CON CAMBIO DE FACULTAD,1
2023,ARQ,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2023,ARQ,M,OTROS,2
2023,ARQ,M,PROSECUCION ESTUDIOS,2
2023,ARQ,M,TRASLADO DESDE OTRA INSTITUCIÓN,3
2023,ASFIMCD,F,CAMBIO DE CARRERA,1
2023,ASFIMCD,F,CUPO 30% SUPERIOR DE SU ESTABLECIMIENTO,1
2023,ASFIMCD,F,CUPO BEA,2
2023,ASFIMCD,F,CUPO PAES,10
2023,ASFIMCD,F,CUPO PARA MUJERES EN CIENCIA Y TECNOLOGÍA,4
2023,ASFIMCD,F,CUPO P.D.T.,6
2023,ASFIMCD,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2023,ASFIMCD,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2023,ASFIMCD,M,CAMBIO DE CARRERA,5
2023,ASFIMCD,M,CUPO 30% SUPERIOR DE SU ESTABLECIMIENTO,1
2023,ASFIMCD,M,CUPO BEA,3
2023,ASFIMCD,M,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),1
2023,ASFIMCD,M,CUPO CONVENIO COLEGIOS,1
2023,ASFIMCD,M,CUPO DEPORTISTA DESTACADO,1
2023,ASFIMCD,M,CUPO PACE,1
2023,ASFIMCD,M,CUPO PAES,19
2023,ASFIMCD,M,CUPO P.D.T.,11
2023,ASFIMCD,M,TRASLADO DESDE OTRA INSTITUCIÓN,2
2023,BACHI,F,CUPO CONVENIO COLEGIOS,1
2023,BACHI,F,CUPO PACE,5
2023,BACHI,F,CUPO PAES,92
2023,BACHI,F,CUPO P.D.T.,49
2023,BACHI,F,CUPO P.D.T. - REPOSTULACIÓN,2
2023,BACHI,F,CUPO PROPEDEUTICO - PROGRAMA GABRIELA MISTRAL,27
2023,BACHI,F,CUPO RANKING 850,10
2023,BACHI,F,INGRESO ESPECIAL PAA / PSU / PDT / PAES,1
2023,BACHI,M,CUPO DEPORTISTA DESTACADO,1
2023,BACHI,M,CUPO HIJO DE FUNCIONARIO,1
2023,BACHI,M,CUPO PAES,50
2023,BACHI,M,CUPO P.D.T.,30
2023,BACHI,M,CUPO P.D.T. - REPOSTULACIÓN,2
2023,BACHI,M,CUPO PROPEDEUTICO - PROGRAMA GABRIELA MISTRAL,22
2023,BACHI,M,CUPO P.S.U.,2
2023,BACHI,M,CUPO RANKING 850,1
2023,CCIV,F,CAMBIO DE PLAN DE ESTUDIOS,1
2023,CCIV,F,INGRESO ESPECIAL VESPERTINO,51
2023,CCIV,F,PROSECUCION ESTUDIOS,16
2023,CCIV,M,CAMBIO DE CARRERA,4
2023,CCIV,M,CAMBIO DE PLAN DE ESTUDIOS,1
2023,CCIV,M,INGRESO ESPECIAL VESPERTINO,160
2023,CCIV,M,PROSECUCION ESTUDIOS,41
2023,CONTA,F,CAMBIO DE CARRERA,6
2023,CONTA,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2023,CONTA,F,CONTINUIDAD BACHILLER,5
2023,CONTA,F,CUPO BEA,10
2023,CONTA,F,CUPO DEPORTISTA DESTACADO,2
2023,CONTA,F,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2023,CONTA,F,CUPO OFICIO DEMRE,1
2023,CONTA,F,CUPO PACE,39
2023,CONTA,F,CUPO PAES,135
2023,CONTA,F,CUPO P.D.T.,193
2023,CONTA,F,CUPO P.D.T. - REPOSTULACIÓN,2
2023,CONTA,F,CUPO P.S.U.,274
2023,CONTA,F,INGRESO ESPECIAL VESPERTINO,11
2023,CONTA,F,PROSECUCION ESTUDIOS,33
2023,CONTA,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2023,CONTA,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2023,CONTA,M,CAMBIO DE CARRERA,5
2023,CONTA,M,CONTINUIDAD BACHILLER,4
2023,CONTA,M,CUPO BEA,3
2023,CONTA,M,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),2
2023,CONTA,M,CUPO DEPORTISTA DESTACADO,1
2023,CONTA,M,CUPO PACE,16
2023,CONTA,M,CUPO PAES,129
2023,CONTA,M,CUPO P.D.T.,171
2023,CONTA,M,CUPO P.D.T. - REPOSTULACIÓN,5
2023,CONTA,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2023,CONTA,M,CUPO P.S.U.,203
2023,CONTA,M,INGRESO ESPECIAL PROMEDIO PSU,1
2023,CONTA,M,INGRESO ESPECIAL VESPERTINO,15
2023,CONTA,M,PROSECUCION ESTUDIOS,20
2023,CONTA,M,TRASLADO DESDE OTRA INSTITUCIÓN,2
2023,DCOMV,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2023,DCOMV,F,CAMBIO DE CARRERA,8
2023,DCOMV,F,CUPO BEA,1
2023,DCOMV,F,CUPO PACE,7
2023,DCOMV,F,CUPO PAES,21
2023,DCOMV,F,CUPO P.D.T.,65
2023,DCOMV,F,CUPO P.S.U.,29
2023,DCOMV,F,CUPO PUEBLOS INDIGENAS,1
2023,DCOMV,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2023,DCOMV,M,CAMBIO DE CARRERA,6
2023,DCOMV,M,CUPO BEA,1
2023,DCOMV,M,CUPO CONVENIO COLEGIOS,1
2023,DCOMV,M,CUPO HIJO DE FUNCIONARIO,1
2023,DCOMV,M,CUPO PAES,9
2023,DCOMV,M,CUPO P.D.T.,23
2023,DCOMV,M,CUPO P.S.U.,8
2023,DCOMV,M,CUPO RANKING 850,1
2023,DERECHO,F,ALUMNO VISITANTE POR RESOLUCIÓN,3
2023,DERECHO,F,CAMBIO DE CARRERA,5
2023,DERECHO,F,CONTINUIDAD BACHILLER,17
2023,DERECHO,F,CUPO BEA,16
2023,DERECHO,F,CUPO ESPECIAL PARA CARRERAS QUE PONDERAN HISTORIA,2
2023,DERECHO,F,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2023,DERECHO,F,CUPO OFICIO DEMRE,2
2023,DERECHO,F,CUPO PACE,21
2023,DERECHO,F,CUPO PAES,101
2023,DERECHO,F,CUPO P.D.T.,151
2023,DERECHO,F,CUPO P.S.U.,157
2023,DERECHO,F,CUPO PUEBLOS INDIGENAS,1
2023,DERECHO,F,TRASLADO DESDE OTRA INSTITUCIÓN,2
2023,DERECHO,M,ALUMNO VISITANTE POR RESOLUCIÓN,3
2023,DERECHO,M,CAMBIO DE CARRERA,3
2023,DERECHO,M,CONTINUIDAD BACHILLER,6
2023,DERECHO,M,CUPO BEA,5
2023,DERECHO,M,CUPO CONVENIO COLEGIOS,1
2023,DERECHO,M,CUPO DEPORTISTA DESTACADO,3
2023,DERECHO,M,CUPO HIJO DE FUNCIONARIO,3
2023,DERECHO,M,CUPO PACE,7
2023,DERECHO,M,CUPO PAES,77
2023,DERECHO,M,CUPO P.D.T.,119
2023,DERECHO,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,2
2023,DERECHO,M,CUPO P.S.U.,81
2023,DERECHO,M,CUPO PUEBLOS INDIGENAS,1
2023,DIN,F,CAMBIO DE CARRERA,7
2023,DIN,F,CUPO ACADEMIA EMTP-FACTEC,1
2023,DIN,F,CUPO OFICIO DEMRE,1
2023,DIN,F,CUPO PACE,2
2023,DIN,F,CUPO PAES,21
2023,DIN,F,CUPO P.D.T.,10
2023,DIN,F,PROSECUCION ESTUDIOS,9
2023,DIN,F,TRASLADO DESDE OTRA INSTITUCIÓN,2
2023,DIN,M,CAMBIO DE CARRERA,11
2023,DIN,M,CUPO ACADEMIA EMTP-FACTEC,1
2023,DIN,M,CUPO PAES,14
2023,DIN,M,CUPO P.D.T.,10
2023,DIN,M,PROSECUCION ESTUDIOS,13
2023,ENF,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2023,ENF,F,CAMBIO DE CARRERA,2
2023,ENF,F,CONTINUIDAD BACHILLER,43
2023,ENF,F,CUPO BEA,8
2023,ENF,F,CUPO DEPORTISTA DESTACADO,2
2023,ENF,F,CUPO EXPLORA - TALENTO CIENTIFICO,1
2023,ENF,F,CUPO HIJO DE FUNCIONARIO,3
2023,ENF,F,CUPO PACE,12
2023,ENF,F,CUPO PAES,46
2023,ENF,F,CUPO P.D.T.,76
2023,ENF,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2023,ENF,F,CUPO P.S.U.,116
2023,ENF,F,CUPO PUEBLOS INDIGENAS,1
2023,ENF,F,OTROS,1
2023,ENF,M,CAMBIO DE CARRERA,3
2023,ENF,M,CAMBIO DE CARRERA POR VOCACIÓN,1
2023,ENF,M,CONTINUIDAD BACHILLER,8
2023,ENF,M,CUPO BEA,3
2023,ENF,M,CUPO EXPLORA - TALENTO CIENTIFICO,1
2023,ENF,M,CUPO PACE,5
2023,ENF,M,CUPO PAES,10
2023,ENF,M,CUPO P.D.T.,15
2023,ENF,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2023,ENF,M,CUPO P.S.U.,26
2023,ENF,M,CUPO PUEBLOS INDIGENAS,1
2023,ENF,M,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,2
2023,ENF,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2023,HCS,F,ALUMNO VISITANTE POR RESOLUCIÓN,6
2023,HCS,F,CONTINUIDAD BACHILLER,2
2023,HCS,F,CUPO DEPORTISTA DESTACADO,1
2023,HCS,F,CUPO PACE,1
2023,HCS,F,CUPO PAES,19
2023,HCS,F,CUPO P.D.T.,12
2023,HCS,F,CUPO P.D.T. - REPOSTULACIÓN,3
2023,HCS,F,CUPO P.S.U.,28
2023,HCS,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2023,HCS,M,ALUMNO VISITANTE POR RESOLUCIÓN,3
2023,HCS,M,CAMBIO DE CARRERA,1
2023,HCS,M,CAMBIO DE PLAN DE ESTUDIOS,1
2023,HCS,M,CUPO PAES,11
2023,HCS,M,CUPO P.D.T.,14
2023,HCS,M,CUPO P.D.T. - REPOSTULACIÓN,1
2023,HCS,M,CUPO P.S.U.,11
2023,HCS,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2023,ICAMB,F,ALUMNO VISITANTE POR RESOLUCIÓN,7
2023,ICAMB,F,CAMBIO DE CARRERA,1
2023,ICAMB,F,CUPO MATRICULA POR EXCEPCIÓN DEMRE,1
2023,ICAMB,F,CUPO PAES,21
2023,ICAMB,F,CUPO PAES - REPOSTULACIÓN,4
2023,ICAMB,F,CUPO P.D.T.,57
2023,ICAMB,F,CUPO P.S.U.,32
2023,ICAMB,F,PROSECUCION ESTUDIOS,3
2023,ICAMB,M,ALUMNO VISITANTE POR RESOLUCIÓN,5
2023,ICAMB,M,CAMBIO DE CARRERA,6
2023,ICAMB,M,CONTINUIDAD BACHILLER,1
2023,ICAMB,M,CUPO PAES,18
2023,ICAMB,M,CUPO PAES - REPOSTULACIÓN,3
2023,ICAMB,M,CUPO P.D.T.,26
2023,ICAMB,M,CUPO P.S.U.,14
2023,ICAMB,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2023,ICBIO,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2023,ICBIO,F,CAMBIO DE CARRERA,3
2023,ICBIO,F,CUPO BEA,4
2023,ICBIO,F,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),1
2023,ICBIO,F,CUPO PAES,29
2023,ICBIO,F,CUPO PARA MUJERES EN CIENCIA Y TECNOLOGÍA,1
2023,ICBIO,F,CUPO P.D.T.,45
2023,ICBIO,F,CUPO P.S.U.,12
2023,ICBIO,F,CUPO PUEBLOS INDIGENAS,1
2023,ICBIO,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2023,ICBIO,M,CAMBIO DE CARRERA,1
2023,ICBIO,M,CUPO BEA,2
2023,ICBIO,M,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),1
2023,ICBIO,M,CUPO DEPORTISTA DESTACADO,2
2023,ICBIO,M,CUPO PAES,34
2023,ICBIO,M,CUPO P.D.T.,41
2023,ICBIO,M,CUPO P.S.U.,11
2023,ICBIO,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2023,ICBIOM,F,ALUMNO VISITANTE POR RESOLUCIÓN,3
2023,ICBIOM,F,CAMBIO DE CARRERA,3
2023,ICBIOM,F,CONTINUIDAD BACHILLER,2
2023,ICBIOM,F,CUPO BEA,6
2023,ICBIOM,F,CUPO PACE,1
2023,ICBIOM,F,CUPO PAES,35
2023,ICBIOM,F,CUPO PARA MUJERES EN CIENCIA Y TECNOLOGÍA,4
2023,ICBIOM,F,CUPO P.D.T.,53
2023,ICBIOM,F,CUPO P.S.U.,22
2023,ICBIOM,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2023,ICBIOM,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2023,ICBIOM,M,CAMBIO DE CARRERA,5
2023,ICBIOM,M,CONTINUIDAD BACHILLER,2
2023,ICBIOM,M,CUPO DEPORTISTA DESTACADO,1
2023,ICBIOM,M,CUPO PACE,1
2023,ICBIOM,M,CUPO PAES,35
2023,ICBIOM,M,CUPO P.D.T.,42
2023,ICBIOM,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2023,ICBIOM,M,CUPO P.S.U.,18
2023,ICELEC,F,CAMBIO DE CARRERA,3
2023,ICELEC,F,CAMBIO DE PLAN DE ESTUDIOS,1
2023,ICELEC,F,CONTINUIDAD BACHILLER,1
2023,ICELEC,F,CUPO PAES,8
2023,ICELEC,F,CUPO P.D.T.,22
2023,ICELEC,F,CUPO P.D.T. - REPOSTULACIÓN,1
2023,ICELEC,F,CUPO P.S.U.,42
2023,ICELEC,F,INGRESO ESPECIAL VESPERTINO,5
2023,ICELEC,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2023,ICELEC,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2023,ICELEC,M,CAMBIO DE CARRERA,16
2023,ICELEC,M,CAMBIO DE PLAN DE ESTUDIOS,5
2023,ICELEC,M,CONTINUIDAD BACHILLER,2
2023,ICELEC,M,CUPO BEA,7
2023,ICELEC,M,CUPO COLEGIOS DE EXCELENCIA ACADÉMICA (BICENTENARIOS),1
2023,ICELEC,M,CUPO DEPORTISTA DESTACADO,2
2023,ICELEC,M,CUPO OFICIO DEMRE,2
2023,ICELEC,M,CUPO PACE,11
2023,ICELEC,M,CUPO PAES,108
2023,ICELEC,M,CUPO P.D.T.,124
2023,ICELEC,M,CUPO P.D.T. - REPOSTULACIÓN,4
2023,ICELEC,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2023,ICELEC,M,CUPO P.S.U.,266
2023,ICELEC,M,INGRESO ESPECIAL VESPERTINO,104
2023,ICELEC,M,OTROS,1
2023,ICELEC,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2023,ICGEOG,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2023,ICGEOG,F,CAMBIO DE CARRERA,2
2023,ICGEOG,F,CAMBIO DE PLAN DE ESTUDIOS,1
2023,ICGEOG,F,CONTINUIDAD BACHILLER,1
2023,ICGEOG,F,CUPO 30% SUPERIOR DE SU ESTABLECIMIENTO,1
2023,ICGEOG,F,CUPO PACE,1
2023,ICGEOG,F,CUPO PAES,4
2023,ICGEOG,F,CUPO P.D.T.,1
2023,ICGEOG,F,CUPO P.S.U.,17
2023,ICGEOG,F,CUPO TRANSFORMANDO ESTEREOTIPOS DE GÉNERO,1
2023,ICGEOG,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2023,ICGEOG,M,CAMBIO DE CARRERA,1
2023,ICGEOG,M,CAMBIO DE PLAN DE ESTUDIOS,2
2023,ICGEOG,M,CUPO PACE,1
2023,ICGEOG,M,CUPO PAES,3
2023,ICGEOG,M,CUPO P.D.T.,2
2023,ICGEOG,M,CUPO P.D.T. - REPOSTULACIÓN,1
2023,ICGEOG,M,CUPO P.S.U.,44
